,lat,lng
10188,12.5843,55.6811
10189,12.584,55.6812
10190,12.5837,55.6813
10191,12.5835,55.6813
10192,12.5833,55.6814
10194,12.5847,55.684
10196,12.5829,55.6305
10197,12.5839,55.6337
10198,12.5913,55.6434
10201,12.5902,55.6434
10203,12.59,55.6434
10207,12.5883,55.6433
10208,12.588,55.6433
10209,12.5879,55.6433
10211,12.5869,55.6433
10214,12.5874,55.7084
10215,12.5872,55.7088
10221,12.5869,55.7093
10222,12.5869,55.7094
10224,12.6002,55.6668
10226,12.6011,55.6659
10227,12.5743,55.6738
10228,12.5748,55.6736
10229,12.5751,55.6734
10232,12.5753,55.6733
10233,12.5758,55.6731
10234,12.5759,55.673
10235,12.576,55.673
10237,12.5766,55.6727
10239,12.5772,55.6723
10240,12.5774,55.6723
10244,12.5781,55.6719
10245,12.5785,55.6717
10246,12.5786,55.6717
10249,12.6012,55.664
10252,12.6017,55.6641
10253,12.6018,55.6642
10255,12.6021,55.6642
10256,12.6024,55.6643
10257,12.6027,55.6643
10259,12.6028,55.6644
10260,12.6031,55.6644
10261,12.6035,55.6645
10262,12.6036,55.6645
10263,12.6038,55.6645
10264,12.604,55.6646
10265,12.6043,55.6647
10267,12.6045,55.6647
10268,12.6048,55.6648
10269,12.6051,55.6648
10270,12.6055,55.6649
10271,12.6056,55.6649
10273,12.606,55.665
10274,12.6062,55.665
10275,12.6065,55.6651
10278,12.6075,55.6653
10280,12.6091,55.6656
10281,12.5814,55.717
10282,12.5813,55.7171
10283,12.5813,55.7172
10284,12.5812,55.7176
10288,12.5811,55.7178
10289,12.5811,55.718
10290,12.581,55.7182
10291,12.581,55.7184
10294,12.581,55.7185
10295,12.5809,55.7187
10296,12.5808,55.7191
10297,12.5807,55.7191
10298,12.5807,55.7192
10301,12.5806,55.7195
10302,12.5805,55.7198
10303,12.5805,55.72
10304,12.5805,55.7202
10305,12.5805,55.7204
10306,12.5806,55.7204
10308,12.5806,55.7205
10310,12.5737,55.72
10311,12.5737,55.7201
10313,12.5736,55.7203
10314,12.5736,55.7204
10315,12.5735,55.7205
10316,12.5734,55.7208
10317,12.5733,55.7212
10318,12.5734,55.7212
10320,12.5735,55.7213
10322,12.5735,55.7214
10323,12.5734,55.7214
10325,12.5733,55.7214
10326,12.5732,55.7214
10328,12.5731,55.7216
10329,12.5731,55.7217
10330,12.573,55.7219
10331,12.5729,55.7222
10332,12.5728,55.7225
10333,12.5838,55.6988
10334,12.5841,55.6989
10335,12.5845,55.6989
10337,12.5846,55.699
10338,12.585,55.6991
10339,12.5853,55.6991
10340,12.5854,55.6991
10342,12.5855,55.6992
10343,12.586,55.6993
10344,12.5861,55.6993
10347,12.5862,55.6994
10348,12.5863,55.6994
10350,12.5864,55.6994
10351,12.5867,55.6995
10352,12.5868,55.6995
10354,12.5869,55.6995
10355,12.5871,55.6996
10356,12.5875,55.6996
10357,12.5876,55.6997
10359,12.5877,55.6997
10360,12.5881,55.6998
10361,12.5883,55.6998
10362,12.5884,55.6999
10364,12.5885,55.6999
10365,12.5892,55.7001
10366,12.5895,55.7001
10367,12.5756,55.6816
10369,12.5762,55.6819
10370,12.5767,55.6822
10372,12.5768,55.6822
10373,12.577,55.6824
10374,12.5772,55.6825
10375,12.5775,55.6827
10376,12.5776,55.6828
10378,12.5778,55.6829
10379,12.5779,55.683
10380,12.5782,55.6832
10381,12.5783,55.6833
10383,12.5784,55.6833
10384,12.582,55.6347
10385,12.5826,55.6346
10386,12.5832,55.6345
10387,12.5834,55.6345
10389,12.5769,55.7202
10391,12.5761,55.7201
10392,12.576,55.7201
10393,12.5756,55.7201
10394,12.5753,55.72
10396,12.5752,55.72
10399,12.575,55.72
10400,12.5749,55.72
10402,12.5744,55.72
10403,12.5741,55.72
10406,12.5735,55.72
10407,12.5731,55.7201
10408,12.5726,55.7202
10409,12.5998,55.6649
10411,12.5997,55.6649
10412,12.5993,55.6648
10413,12.5992,55.6648
10415,12.5991,55.6648
10416,12.5989,55.6647
10417,12.5988,55.6647
10419,12.5987,55.6647
10420,12.5981,55.6646
10421,12.5979,55.6645
10422,12.5978,55.6645
10424,12.5977,55.6645
10425,12.597,55.6643
10426,12.5969,55.6643
10428,12.5969,55.6642
10429,12.5968,55.6642
10430,12.5965,55.6642
10431,12.5963,55.6641
10432,12.5961,55.6641
10434,12.596,55.6641
10435,12.596,55.664
10436,12.5956,55.664
10437,12.5953,55.6639
10438,12.5951,55.6638
10439,12.5949,55.6638
10441,12.5948,55.6638
10442,12.5944,55.6637
10443,12.6045,55.6622
10446,12.6054,55.6626
10447,12.6061,55.6629
10448,12.5774,55.6806
10452,12.5893,55.6862
10453,12.5895,55.6864
10455,12.5895,55.6865
10456,12.5896,55.6865
10457,12.5897,55.6867
10458,12.5898,55.6868
10462,12.5901,55.6878
10466,12.5899,55.6882
10468,12.5897,55.6886
10471,12.5896,55.6888
10473,12.5895,55.689
10474,12.5895,55.6891
10479,12.5893,55.6895
10481,12.589,55.6899
10482,12.5888,55.6904
10484,12.5887,55.6904
10485,12.5885,55.6908
10486,12.5885,55.6909
10487,12.5581,55.6651
10488,12.5575,55.6651
10489,12.5566,55.665
10491,12.5561,55.665
10492,12.5558,55.6649
10493,12.5557,55.6649
10495,12.5552,55.6649
10496,12.555,55.6649
10497,12.5548,55.6649
10498,12.5542,55.6648
10499,12.5541,55.6648
10500,12.5539,55.6647
10501,12.5537,55.6647
10502,12.5536,55.6647
10504,12.5532,55.6646
10505,12.5527,55.6646
10506,12.5523,55.6645
10508,12.5521,55.6645
10509,12.5512,55.6644
10510,12.5855,55.6817
10511,12.586,55.6823
10513,12.5862,55.6825
10514,12.5864,55.6827
10517,12.5866,55.683
10520,12.5867,55.6831
10521,12.5871,55.6835
10522,12.5871,55.6836
10524,12.5872,55.6837
10525,12.5874,55.6839
10526,12.5876,55.6842
10527,12.5882,55.6848
10528,12.5883,55.685
10529,12.5884,55.6851
10530,12.5885,55.6852
10531,12.5885,55.6853
10532,12.5886,55.6853
10533,12.5888,55.6856
10534,12.5889,55.6857
10535,12.589,55.6858
10537,12.5891,55.6859
10538,12.5892,55.686
10541,12.5851,55.6845
10542,12.5844,55.6847
10543,12.5495,55.6641
10544,12.5492,55.6641
10545,12.5488,55.664
10546,12.5485,55.664
10548,12.5483,55.664
10549,12.5475,55.6638
10550,12.5469,55.6638
10552,12.5468,55.6637
10553,12.5461,55.6636
10554,12.546,55.6636
10556,12.5452,55.6635
10557,12.5445,55.6634
10558,12.5444,55.6634
10560,12.5439,55.6633
10561,12.5433,55.6632
10562,12.5425,55.6631
10563,12.542,55.663
10565,12.5419,55.663
10566,12.5785,55.7061
10568,12.5784,55.7063
10569,12.5784,55.7067
10570,12.6017,55.6629
10573,12.6012,55.6628
10574,12.6011,55.6627
10575,12.6008,55.6626
10576,12.6007,55.6626
10578,12.599,55.6621
10580,12.5989,55.6621
10581,12.5983,55.662
10582,12.5981,55.6619
10584,12.5972,55.6617
10585,12.5894,55.7024
10587,12.5891,55.7029
10588,12.5851,55.7046
10591,12.5853,55.7046
10593,12.5867,55.7048
10594,12.5912,55.6417
10595,12.5909,55.6416
10596,12.5902,55.6414
10598,12.5899,55.6413
10599,12.5897,55.6412
10600,12.5896,55.6412
10601,12.5895,55.6412
10602,12.5894,55.6411
10603,12.5893,55.6411
10604,12.5749,55.6799
10605,12.5748,55.68
10606,12.5744,55.6803
10608,12.5912,55.6425
10609,12.591,55.6425
10610,12.5907,55.6424
10612,12.5906,55.6424
10613,12.5905,55.6424
10614,12.5904,55.6424
10615,12.5903,55.6423
10616,12.5901,55.6423
10617,12.5891,55.642
10619,12.5882,55.6418
10620,12.5878,55.6417
10621,12.5876,55.6417
10622,12.5876,55.6416
10623,12.5866,55.6414
10624,12.5862,55.6413
10628,12.5861,55.6412
10629,12.586,55.6412
10630,12.571,55.6719
10631,12.5709,55.6719
10633,12.5707,55.6717
10634,12.5704,55.6716
10637,12.5702,55.6714
10638,12.5698,55.6712
10639,12.5697,55.6711
10641,12.5696,55.671
10642,12.5695,55.671
10643,12.5691,55.6707
10647,12.5877,55.6419
10648,12.5574,55.6725
10651,12.5579,55.6717
10652,12.5581,55.6715
10653,12.5584,55.6712
10654,12.5586,55.6711
10655,12.5587,55.6709
10657,12.5588,55.6709
10659,12.5589,55.6708
10662,12.5591,55.6706
10663,12.5593,55.6704
10664,12.5595,55.6701
10666,12.5596,55.6701
10667,12.5901,55.7003
10669,12.5902,55.7003
10670,12.5911,55.7005
10671,12.5913,55.7005
10672,12.5812,55.6986
10673,12.5816,55.6987
10674,12.5819,55.6987
10676,12.582,55.6987
10678,12.5823,55.6987
10679,12.5828,55.6987
10681,12.5829,55.6987
10683,12.5831,55.6987
10684,12.5834,55.6987
10685,12.5835,55.6987
10688,12.5774,55.718
10690,12.5784,55.7182
10691,12.5788,55.7182
10692,12.5789,55.7182
10693,12.5792,55.7183
10694,12.5793,55.7183
10695,12.5796,55.7183
10697,12.5805,55.7184
10698,12.5809,55.7184
10704,12.5827,55.7186
10705,12.583,55.7187
10707,12.5831,55.7187
10708,12.5832,55.7187
10709,12.5783,55.6825
10710,12.5784,55.6826
10711,12.579,55.6831
10712,12.5791,55.6831
10713,12.5476,55.6871
10714,12.5475,55.6869
10715,12.5475,55.6867
10716,12.5475,55.6865
10717,12.5473,55.6858
10718,12.5473,55.6855
10719,12.5473,55.6854
10721,12.5673,55.6756
10722,12.5654,55.6749
10723,12.5892,55.6419
10724,12.5892,55.6418
10725,12.5892,55.6414
10726,12.5777,55.7025
10728,12.5783,55.7026
10729,12.5794,55.7027
10730,12.58,55.7027
10731,12.6013,55.6591
10732,12.6015,55.6592
10733,12.6019,55.6595
10734,12.602,55.6595
10735,12.5654,55.7306
10738,12.5654,55.7307
10739,12.5655,55.7309
10740,12.5656,55.731
10741,12.5658,55.7311
10742,12.5659,55.7312
10743,12.566,55.7312
10746,12.566,55.7313
10750,12.57,55.6724
10751,12.5701,55.6724
10756,12.5718,55.6715
10760,12.5758,55.7277
10762,12.5756,55.7278
10763,12.575,55.7278
10764,12.5743,55.7279
10765,12.574,55.728
10767,12.5739,55.728
10768,12.5734,55.728
10769,12.573,55.7281
10770,12.5726,55.7282
10771,12.5722,55.7282
10772,12.5719,55.7283
10773,12.5716,55.7283
10774,12.5713,55.7283
10775,12.5711,55.7284
10776,12.5707,55.7284
10777,12.5704,55.7285
10778,12.5699,55.7285
10779,12.5689,55.7287
10780,12.5688,55.7287
10781,12.5687,55.7287
10783,12.561,55.6736
10784,12.561,55.6737
10785,12.5604,55.6745
10786,12.5604,55.6746
10787,12.6088,55.6624
10788,12.6065,55.6628
10789,12.5433,55.6659
10790,12.543,55.6653
10793,12.5429,55.665
10795,12.5427,55.6648
10797,12.5426,55.6645
10798,12.5423,55.664
10799,12.5422,55.6638
10800,12.5421,55.6638
10801,12.5421,55.6636
10802,12.542,55.6635
10803,12.5418,55.6631
10804,12.6105,55.663
10805,12.6109,55.6633
10806,12.6107,55.6622
10807,12.6104,55.6628
10808,12.5746,55.7229
10809,12.5746,55.723
10810,12.5745,55.7235
10811,12.5745,55.7236
10814,12.5745,55.7239
10815,12.5745,55.724
10816,12.5745,55.7241
10817,12.5744,55.7243
10818,12.5744,55.7244
10820,12.5744,55.7248
10821,12.5744,55.7252
10822,12.5743,55.7253
10824,12.5743,55.7254
10825,12.5743,55.726
10826,12.5742,55.7267
10827,12.5466,55.6644
10828,12.5467,55.6642
10831,12.5667,55.7277
10832,12.5667,55.7278
10833,12.5664,55.7281
10834,12.5662,55.7283
10835,12.566,55.7285
10836,12.5659,55.7286
10837,12.5658,55.7287
10838,12.5657,55.7289
10839,12.5656,55.729
10840,12.5655,55.7292
10841,12.5654,55.7293
10842,12.5654,55.7295
10843,12.5653,55.7298
10844,12.5653,55.73
10845,12.5653,55.7303
10846,12.5653,55.7305
10848,12.6074,55.6615
10849,12.6077,55.6616
10850,12.6078,55.6616
10852,12.6081,55.6618
10853,12.6085,55.6621
10854,12.609,55.6623
10855,12.5719,55.6783
10856,12.5714,55.6781
10857,12.5712,55.678
10858,12.5711,55.678
10859,12.571,55.678
10860,12.5709,55.678
10862,12.5708,55.6779
10865,12.5705,55.6778
10866,12.5703,55.6777
10867,12.5702,55.6777
10869,12.57,55.6776
10871,12.5699,55.6776
10873,12.5699,55.6775
10876,12.5698,55.6775
10880,12.5697,55.6775
10881,12.5697,55.6774
10885,12.5696,55.6774
10886,12.5695,55.6773
10887,12.5694,55.6772
10888,12.5693,55.6772
10889,12.5692,55.6771
10891,12.5691,55.677
10892,12.569,55.677
10894,12.5688,55.6769
10895,12.5687,55.6768
10896,12.6052,55.6604
10899,12.6055,55.6606
10900,12.6057,55.6606
10901,12.606,55.6608
10902,12.6063,55.661
10903,12.6064,55.661
10904,12.6067,55.6611
10905,12.6069,55.6612
10906,12.6073,55.6614
10907,12.5458,55.6715
10908,12.5462,55.6708
10909,12.5455,55.6696
10911,12.5454,55.6695
10912,12.5452,55.6691
10913,12.5451,55.6689
10914,12.5449,55.6687
10915,12.5449,55.6686
10916,12.5446,55.6681
10918,12.5443,55.6676
10920,12.5442,55.6675
10921,12.544,55.667
10922,12.5439,55.6669
10923,12.5438,55.6668
10924,12.5435,55.6661
10927,12.5487,55.6652
10928,12.5458,55.6669
10929,12.5454,55.6668
10930,12.5449,55.6666
10931,12.5445,55.6664
10932,12.5443,55.6663
10933,12.5441,55.6662
10934,12.544,55.6662
10935,12.5439,55.6661
10936,12.587,55.679
10938,12.5872,55.6787
10939,12.5874,55.6783
10940,12.5876,55.678
10944,12.5877,55.6778
10946,12.5879,55.6776
10947,12.5881,55.6773
10948,12.5883,55.677
10949,12.5885,55.6766
10952,12.595,55.6887
10953,12.595,55.6886
10954,12.5951,55.6884
10955,12.5953,55.688
10956,12.5728,55.7228
10957,12.5727,55.7231
10958,12.5727,55.7235
10960,12.5727,55.7236
10961,12.5727,55.7238
10962,12.5727,55.724
10963,12.5727,55.7244
10965,12.5728,55.7244
10966,12.5906,55.6969
10967,12.5906,55.6968
10968,12.5905,55.6967
10969,12.5905,55.6966
10970,12.5899,55.6968
10971,12.5901,55.6968
10973,12.5576,55.6892
10976,12.5578,55.6894
10977,12.5581,55.6896
10978,12.5584,55.6898
10981,12.5588,55.6899
10982,12.5592,55.69
10983,12.5595,55.6901
10984,12.5595,55.6902
10986,12.5598,55.6904
10987,12.5599,55.6905
10988,12.5601,55.6906
10991,12.5437,55.6685
10992,12.5439,55.6686
10993,12.5437,55.6688
10995,12.5434,55.6878
10997,12.5441,55.6884
10999,12.587,55.6705
11000,12.5871,55.6705
11001,12.5865,55.6708
11002,12.5534,55.6925
11004,12.5526,55.692
11005,12.5743,55.7258
11006,12.5745,55.7258
11007,12.5746,55.7258
11008,12.5747,55.726
11009,12.5749,55.7262
11010,12.5752,55.7266
11013,12.5753,55.7267
11016,12.5753,55.7268
11017,12.5754,55.7268
11018,12.5755,55.7271
11019,12.5755,55.7272
11020,12.5756,55.7274
11022,12.5757,55.7274
11023,12.5758,55.7274
11024,12.5419,55.6637
11025,12.5413,55.6637
11026,12.5412,55.6637
11027,12.5411,55.6637
11028,12.5408,55.6636
11029,12.5402,55.6636
11030,12.5401,55.6636
11031,12.5399,55.6636
11032,12.5393,55.6636
11033,12.5382,55.6636
11034,12.538,55.6637
11035,12.5807,55.6802
11036,12.5808,55.6802
11037,12.5818,55.6805
11039,12.5706,55.6961
11040,12.5705,55.6961
11041,12.57,55.6965
11042,12.569,55.697
11043,12.5675,55.698
11044,12.5661,55.6988
11045,12.5647,55.6997
11049,12.5748,55.6799
11050,12.5746,55.6797
11053,12.5745,55.6796
11054,12.5743,55.6794
11055,12.574,55.6792
11056,12.5739,55.6791
11058,12.5738,55.6791
11059,12.5734,55.6788
11060,12.5733,55.6788
11062,12.5726,55.6786
11063,12.5724,55.6785
11065,12.5723,55.6784
11066,12.5488,55.6692
11068,12.5487,55.6692
11069,12.5479,55.6692
11071,12.5475,55.6692
11072,12.5472,55.6692
11073,12.547,55.6691
11074,12.558,55.6698
11075,12.5575,55.6696
11076,12.5572,55.6696
11077,12.5569,55.6695
11078,12.5881,55.6944
11079,12.5888,55.694
11080,12.5705,55.7234
11081,12.5706,55.7234
11082,12.5707,55.7234
11083,12.5725,55.7235
11086,12.5728,55.7235
11087,12.5729,55.7235
11088,12.5731,55.7235
11089,12.5733,55.7235
11090,12.5734,55.7235
11091,12.5735,55.7235
11092,12.5736,55.7235
11093,12.5737,55.7235
11094,12.5738,55.7235
11095,12.5741,55.7236
11096,12.5743,55.7236
11097,12.5744,55.7236
11100,12.5747,55.7236
11101,12.5752,55.7236
11103,12.5754,55.7236
11104,12.5755,55.7236
11106,12.5758,55.7236
11107,12.5761,55.7235
11108,12.5766,55.7235
11109,12.5773,55.7234
11110,12.5774,55.7234
11111,12.5775,55.7234
11112,12.5776,55.7234
11113,12.5769,55.7253
11114,12.5767,55.7253
11116,12.5764,55.7253
11117,12.5755,55.7252
11118,12.5752,55.7252
11119,12.5749,55.7253
11120,12.5746,55.7253
11121,12.5745,55.7253
11123,12.5744,55.7253
11125,12.5742,55.7253
11126,12.5741,55.7253
11127,12.5738,55.7253
11128,12.5734,55.7253
11129,12.5726,55.7254
11130,12.5723,55.7254
11131,12.5719,55.7255
11132,12.5715,55.7255
11133,12.5712,55.7255
11134,12.571,55.7256
11136,12.5709,55.7256
11138,12.5708,55.7256
11139,12.5707,55.7256
11140,12.5704,55.7256
11141,12.5694,55.7258
11143,12.5693,55.7258
11146,12.5772,55.7244
11147,12.577,55.7244
11148,12.5769,55.7244
11149,12.5768,55.7244
11150,12.5759,55.7244
11151,12.5753,55.7244
11152,12.575,55.7244
11153,12.5746,55.7244
11158,12.5743,55.7244
11160,12.5742,55.7244
11161,12.5738,55.7244
11162,12.5734,55.7244
11163,12.5731,55.7244
11164,12.5728,55.7245
11166,12.5726,55.7245
11167,12.5725,55.7245
11168,12.5721,55.7245
11169,12.5716,55.7246
11170,12.571,55.7247
11171,12.5989,55.6622
11172,12.5988,55.6622
11174,12.5956,55.663
11175,12.553,55.668
11177,12.5526,55.668
11178,12.5523,55.668
11179,12.552,55.668
11180,12.5517,55.6679
11181,12.5514,55.6679
11183,12.58,55.6751
11186,12.5778,55.6743
11187,12.5953,55.6632
11189,12.5951,55.6635
11190,12.595,55.6636
11191,12.5949,55.6637
11192,12.5782,55.6803
11193,12.5781,55.6802
11194,12.5776,55.6799
11195,12.5772,55.6797
11199,12.5771,55.6796
11201,12.5767,55.6794
11202,12.5765,55.6794
11203,12.576,55.6792
11204,12.5762,55.679
11206,12.5764,55.6788
11207,12.5514,55.6741
11208,12.5513,55.6736
11209,12.55,55.6734
11210,12.5589,55.6971
11213,12.5569,55.6964
11220,12.5535,55.6957
11222,12.5534,55.6956
11224,12.5532,55.6956
11226,12.5528,55.6956
11227,12.5525,55.6956
11229,12.5524,55.6955
11230,12.5521,55.6955
11231,12.5516,55.6955
11233,12.5507,55.6954
11234,12.5505,55.6955
11235,12.5982,55.6611
11236,12.5987,55.6613
11237,12.5709,55.7226
11238,12.5707,55.7229
11239,12.5705,55.7232
11242,12.5703,55.7237
11244,12.5701,55.7241
11245,12.5699,55.7243
11246,12.5694,55.7253
11247,12.5693,55.7256
11248,12.5692,55.7258
11250,12.569,55.7266
11251,12.5689,55.7269
11252,12.5689,55.727
11253,12.5688,55.7272
11255,12.5688,55.7274
11257,12.5688,55.7275
11259,12.5687,55.728
11260,12.5687,55.7282
11263,12.5687,55.7289
11264,12.5686,55.7293
11265,12.5685,55.7296
11267,12.5685,55.7297
11268,12.5684,55.73
11269,12.5583,55.6835
11270,12.5579,55.6832
11271,12.5577,55.683
11272,12.5574,55.6827
11273,12.5633,55.728
11274,12.5633,55.7279
11276,12.5633,55.7277
11277,12.5632,55.7274
11278,12.5625,55.7254
11279,12.5646,55.6811
11280,12.5645,55.6811
11281,12.5644,55.6811
11282,12.5631,55.6816
11284,12.563,55.6817
11285,12.5629,55.6817
11287,12.5615,55.682
11291,12.5652,55.7306
11293,12.5642,55.7306
11295,12.5641,55.7306
11296,12.564,55.7306
11297,12.5639,55.7306
11299,12.5634,55.7306
11301,12.5808,55.7
11302,12.5808,55.7001
11304,12.5633,55.7281
11305,12.5633,55.7282
11307,12.5635,55.7288
11308,12.5635,55.7289
11310,12.5636,55.729
11311,12.5636,55.7293
11312,12.5637,55.7295
11313,12.5638,55.7297
11314,12.5639,55.73
11315,12.5639,55.7302
11316,12.564,55.7303
11317,12.564,55.7305
11320,12.5641,55.7307
11321,12.5641,55.7308
11322,12.5642,55.7311
11323,12.5643,55.7314
11324,12.5643,55.7315
11325,12.5498,55.6939
11327,12.5501,55.6941
11328,12.5506,55.6943
11329,12.5687,55.6791
11331,12.5686,55.6792
11332,12.5682,55.6796
11333,12.5682,55.6797
11334,12.568,55.6799
11336,12.5739,55.7289
11337,12.5738,55.7289
11338,12.5734,55.7289
11339,12.5731,55.729
11340,12.5728,55.729
11341,12.5725,55.7291
11342,12.5723,55.7291
11343,12.5717,55.7292
11344,12.5714,55.7292
11345,12.5711,55.7292
11346,12.5708,55.7293
11347,12.5706,55.7293
11348,12.5703,55.7294
11349,12.57,55.7294
11350,12.5697,55.7294
11351,12.5695,55.7295
11352,12.5686,55.7296
11354,12.5663,55.6785
11355,12.5667,55.6781
11356,12.567,55.6777
11357,12.5671,55.6777
11358,12.5674,55.6774
11359,12.5675,55.6773
11360,12.5681,55.6769
11361,12.5975,55.6676
11363,12.5976,55.6676
11364,12.5982,55.6678
11369,12.5775,55.6905
11371,12.5775,55.6915
11375,12.5777,55.6916
11377,12.5783,55.6921
11379,12.5785,55.6922
11380,12.5789,55.6925
11382,12.5719,55.6794
11383,12.5715,55.6793
11385,12.571,55.6791
11386,12.5708,55.6791
11387,12.5707,55.679
11388,12.5705,55.679
11389,12.5704,55.6789
11390,12.5702,55.6789
11391,12.57,55.6788
11392,12.5698,55.6787
11393,12.5696,55.6786
11394,12.5695,55.6786
11395,12.5693,55.6785
11397,12.5692,55.6785
11398,12.569,55.6784
11399,12.5687,55.6783
11400,12.5685,55.6782
11401,12.5682,55.6781
11402,12.568,55.6781
11403,12.5675,55.6779
11404,12.5672,55.6778
11408,12.567,55.6776
11410,12.5666,55.6775
11412,12.5665,55.6775
11413,12.5742,55.7268
11414,12.5741,55.7269
11416,12.5741,55.727
11417,12.5741,55.7273
11418,12.5741,55.7276
11419,12.574,55.7279
11423,12.574,55.7281
11425,12.574,55.7283
11426,12.574,55.7284
11427,12.574,55.7286
11428,12.574,55.7288
11431,12.5739,55.7293
11436,12.5884,55.6986
11437,12.5883,55.6988
11438,12.5882,55.6989
11443,12.5881,55.6991
11446,12.588,55.6993
11447,12.5878,55.6994
11448,12.5877,55.6996
11450,12.5384,55.6686
11452,12.5388,55.6681
11453,12.5657,55.7287
11455,12.5652,55.7287
11456,12.5646,55.7288
11457,12.5637,55.7289
11462,12.5634,55.7289
11465,12.5628,55.729
11467,12.5869,55.6936
11469,12.5875,55.694
11470,12.5876,55.694
11471,12.5879,55.6942
11472,12.588,55.6943
11475,12.5883,55.6944
11476,12.5883,55.6945
11477,12.5886,55.6947
11478,12.589,55.6949
11479,12.5893,55.6951
11482,12.5776,55.7229
11483,12.5777,55.7229
11484,12.5776,55.7233
11488,12.5775,55.7235
11489,12.5774,55.7239
11493,12.5771,55.7246
11494,12.5769,55.7252
11498,12.5769,55.7254
11499,12.5768,55.7256
11500,12.5767,55.7258
11501,12.5765,55.7262
11502,12.5763,55.7265
11503,12.5763,55.7266
11505,12.5763,55.7267
11506,12.576,55.7273
11507,12.5758,55.7276
11508,12.5758,55.7278
11509,12.5759,55.728
11510,12.5763,55.729
11514,12.5548,55.6714
11515,12.5552,55.671
11516,12.5554,55.6709
11517,12.5555,55.6707
11518,12.5557,55.6706
11519,12.556,55.6703
11520,12.5561,55.6702
11521,12.5705,55.724
11522,12.5709,55.7247
11524,12.571,55.7248
11526,12.571,55.7249
11527,12.571,55.7251
11528,12.571,55.7253
11531,12.5706,55.7265
11532,12.5704,55.7271
11534,12.5704,55.7272
11536,12.5563,55.67
11537,12.5564,55.6698
11538,12.5566,55.6697
11539,12.5568,55.6694
11541,12.5569,55.6694
11542,12.557,55.6693
11543,12.5572,55.6691
11544,12.5573,55.669
11545,12.5876,55.6998
11548,12.5874,55.7
11549,12.5873,55.7002
11552,12.5871,55.7003
11553,12.5869,55.7004
11554,12.5869,55.7005
11556,12.5537,55.666
11557,12.5541,55.6657
11558,12.5544,55.6654
11559,12.5547,55.6649
11561,12.5801,55.6644
11562,12.5798,55.6646
11563,12.575,55.7214
11564,12.5737,55.7213
11565,12.5736,55.7213
11566,12.5947,55.6837
11568,12.5956,55.6847
11569,12.5961,55.6854
11570,12.5965,55.6858
11571,12.5967,55.6861
11572,12.5954,55.6864
11575,12.5539,55.6947
11579,12.5538,55.6949
11580,12.5537,55.695
11581,12.5536,55.6951
11582,12.5536,55.6952
11583,12.5535,55.6953
11584,12.5534,55.6955
11588,12.5533,55.6958
11589,12.5533,55.6959
11591,12.5533,55.696
11592,12.5532,55.696
11593,12.5532,55.6961
11596,12.5532,55.6962
11597,12.5532,55.6963
11598,12.5532,55.6964
11599,12.5532,55.6965
11600,12.5532,55.6966
11602,12.5532,55.6967
11604,12.5532,55.6968
11605,12.5532,55.6969
11606,12.5532,55.697
11607,12.5533,55.6971
11608,12.5533,55.6972
11609,12.5535,55.6974
11611,12.5539,55.6977
11612,12.5539,55.6978
11614,12.554,55.6978
11615,12.5541,55.6979
11616,12.5543,55.6981
11618,12.5547,55.6984
11619,12.5549,55.6986
11620,12.5848,55.6816
11621,12.5846,55.6816
11622,12.5843,55.6817
11623,12.5837,55.6819
11625,12.5836,55.6819
11627,12.5835,55.6819
11628,12.5834,55.6819
11629,12.5833,55.682
